userId,id,rating
156,19904,1
156,612635,1
156,869250,1
156,520663,4.5
157,678394,2
157,546121,4
157,811097,3.5
157,509783,1.5
157,37933,1.5
157,8355,2.5
157,71744,1
157,38575,1.5
157,57186,1
157,46930,4
157,139933,4.5
157,896246,3
157,46146,1
157,489288,4.5
157,10729,3
157,3563,2
157,670730,0.5
158,54555,3
158,468817,1.5
158,84404,1.5
159,707077,1
159,585236,0.5
159,37973,1.5
159,333348,3.5
159,910777,2.5
159,949580,3
159,976066,3.5
159,759586,3
159,741246,4
159,78563,3
159,541134,2.5
159,548066,1.5
159,118628,0.5
159,181886,4
159,689300,1.5
159,598492,1.5
159,18734,5
159,553600,4.5
159,20351,3
160,1151086,3.5
160,182972,2.5
160,1251,4
160,485504,3
160,328739,3
161,205775,2.5
161,651656,0.5
161,534235,3.5
161,18164,2.5
161,781732,1.5
161,18533,1.5
161,116442,1.5
161,444148,3.5
161,377818,1.5
161,229293,1.5
161,96399,2
161,797457,4
161,13479,1
161,579047,2.5
161,835561,0.5
161,502791,2.5
161,231263,3.5
161,364291,1
161,10193,2.5
161,329996,0.5
162,11420,1
162,1832,2
162,704348,3
162,429351,4
162,45612,5
162,44874,4
162,610979,5
163,531438,0.5
163,13648,3.5
163,957342,2.5
163,740952,3
163,36107,4.5
163,291535,4.5
163,355036,2.5
163,1354556,0.5
163,2142,4
163,307655,3
163,8818,4
163,248736,3.5
163,1088853,3.5
163,58,2.5
163,29047,4.5
163,9638,5
163,474118,5
164,591278,2.5
164,17445,0.5
164,521296,1
164,52629,3.5
164,60964,4.5
164,1037564,0.5
164,202651,3.5
164,606802,0.5
164,892199,0.5
164,804755,2.5
164,972239,0.5
164,773998,3
164,429324,4.5
164,603,4.5
164,482321,2
164,795411,0.5
164,340176,3
164,493099,1.5
165,333348,2.5
165,301348,4.5
165,88920,5
165,347123,3
166,722796,5
166,119450,3.5
166,458822,4.5
166,1042277,3.5
166,126749,3.5
166,2312,3
166,462183,1.5
166,707848,1
166,508763,1.5
166,312831,2
166,44725,4
166,929340,4.5
167,759296,2
167,531499,1.5
167,597891,2.5
167,277687,2.5
167,589446,4.5
167,520596,2.5
167,16726,3.5
167,568853,2.5
167,603204,4
168,554905,5
168,320146,4
168,456154,1.5
168,479718,4.5
168,621706,4.5
168,1115036,1
168,45094,1
168,114789,3.5
168,464504,5
168,22949,0.5
168,534259,5
168,792322,1.5
168,399055,2
168,228161,1.5
168,797309,2
168,829557,3
168,8090,1.5
169,760982,4
169,972545,0.5
169,655154,5
169,206953,3
169,280276,4
169,600892,0.5
169,63076,5
169,370567,1.5
169,890771,2.5
169,173484,4
169,80211,4
170,45622,3
170,15227,1.5
170,977617,0.5
171,522162,4
171,433501,3
171,63197,3.5
171,42984,4.5
171,204611,0.5
171,40075,0.5
171,932186,5
171,449627,5
171,114021,2.5
171,308024,2
171,983224,2.5
171,387,2.5
171,13981,1
171,12144,4
171,38,2.5
171,277834,0.5
171,896689,0.5
171,1075949,3
171,79379,3.5
171,258363,3.5
172,296989,4.5
172,2501,0.5
172,1077280,4.5
172,207345,4.5
172,11976,0.5
172,643550,4.5
172,424139,3
172,494801,4
172,292280,1
172,568124,4
172,14118,2.5
172,1333609,1
172,170752,4.5
172,614625,0.5
172,51866,4
172,127493,4.5
172,566525,4.5
172,64688,3.5
173,406781,3.5
173,421227,5
173,164286,1
173,595,5
173,11517,2.5
173,480432,5
173,342169,2
173,271718,2.5
173,321066,0.5
173,553141,2.5
173,343701,4.5
173,655738,1
173,122382,0.5
173,230755,3
173,574963,3.5
173,486500,1.5
174,424600,1
174,795411,3.5
174,192126,4
174,949360,1
175,791,1.5
175,16353,1
175,49018,4.5
175,796444,3.5
175,140595,4.5
175,617775,3
175,881351,2
175,96349,2.5
175,113,5
175,168366,5
175,204609,5
175,413857,2
175,60089,4
175,347203,2.5
175,489999,5
175,604775,0.5
175,511987,0.5
175,1073170,1.5
175,149198,0.5
176,451518,4.5
176,531876,5
176,1092024,3.5
176,383442,3
176,791135,3
176,76285,2
176,86555,1
176,2687,2.5
176,418674,5
176,19344,0.5
176,400028,1
176,282440,1
176,315635,4.5
176,91694,1
176,467660,3.5
176,5123,2
176,46104,3
176,991731,1
177,913673,4
177,92393,2.5
177,291805,3
177,37786,0.5
177,62320,4.5
178,500458,1
178,32019,3.5
178,13067,4.5
178,55723,3.5
178,448982,1
178,755366,3.5
178,880107,0.5
178,62837,2.5
178,556694,1.5
178,596161,3
178,567892,2
178,84204,1
178,955950,0.5
178,669671,5
178,249170,3
178,50505,4
178,874244,2.5
178,189098,4
178,292177,0.5
178,253307,3.5
179,1037564,3.5
179,1442187,2.5
179,714521,1
179,848587,5
179,103516,2
179,520900,1.5
179,929745,4.5
180,10022,4.5
180,41827,0.5
180,399623,3.5
180,864877,0.5
180,54677,3
180,14442,3
180,946938,0.5
180,637254,5
180,189098,1
180,614409,2
180,281338,4.5
180,947256,3.5
181,927081,0.5
181,413594,3.5
181,493006,3
181,537739,2.5
181,366637,0.5
181,741528,4
181,388963,0.5
181,68174,2
181,196355,1
181,106646,5
181,474764,0.5
181,1364115,4.5
181,502169,1
182,974861,4
182,1887,5
182,292436,5
182,17926,1.5
182,606457,4.5
182,709192,1.5
183,108726,1
183,457799,5
183,103368,3.5
183,1371,3.5
183,297275,2.5
183,773736,4
183,460279,0.5
184,51794,3
184,160139,1
184,612413,4.5
184,65,4.5
184,290250,2.5
184,364051,1
184,1028489,5
184,267458,4
184,390734,1
184,145247,5
184,581389,5
184,10139,2.5
184,711153,4
184,109729,3.5
184,172263,3.5
184,33107,3.5
185,14435,3
185,278079,3
185,364291,0.5
185,390641,5
185,121257,1.5
185,415288,2
185,551412,1.5
185,117553,5
185,455968,3.5
185,257475,0.5
185,117314,3.5
185,1162127,4.5
185,612706,1
185,603,5
186,15058,1.5
186,94329,4.5
186,617505,4.5
186,721927,1
186,1081759,2.5
186,278774,1
186,531428,5
186,60935,4
186,980489,1
186,855187,1
186,338970,1
186,587807,5
186,953371,0.5
186,553600,4
186,523519,3
186,376865,0.5
186,1114972,1
186,524434,1
186,416572,1.5
186,10186,2
187,565926,1
187,12497,1.5
187,2284,3.5
187,203819,3.5
187,403018,4.5
187,68734,2
187,412363,4.5
187,796442,1
187,46060,3.5
187,54415,2.5
187,20182,0.5
187,50780,2.5
187,491132,3
187,438146,3
187,594793,0.5
187,1081662,4
187,718708,1
187,401905,5
187,895783,4.5
187,621706,2.5
188,101745,1.5
188,707886,2
188,1149636,3
188,38843,2.5
188,61891,4
188,1094605,2.5
188,1055531,0.5
188,1028547,3.5
188,512196,5
188,65760,2.5
188,17654,0.5
188,273248,5
189,834027,4.5
189,12122,4.5
189,765695,3
190,280960,3.5
190,93550,0.5
190,478288,3.5
190,37496,0.5
190,874144,3
190,102622,4
191,455146,0.5
191,554917,3.5
191,464862,1
191,553087,2
191,14814,1
191,20033,1.5
192,14199,0.5
192,704570,4
192,456611,4.5
192,1032274,3.5
192,585511,3.5
192,950120,4.5
192,791373,1.5
192,941019,2
192,899599,5
193,171769,3
193,201085,3.5
193,637520,2
193,376869,5
193,287318,1
193,331061,2
193,427888,3
193,417537,2.5
193,641097,3
193,329865,5
193,49047,2
193,79379,2
193,531542,4
193,715583,4
193,524377,1.5
193,668482,3.5
193,388399,2.5
193,14869,2.5
193,76285,4
193,425157,3.5
194,9613,1
194,65945,1
194,339551,1.5
194,468816,0.5
194,365083,2
194,266882,2.5
194,555604,5
194,574724,5
194,551591,1
194,1084566,2.5
194,768141,4
194,403579,4
194,18820,2.5
194,85,1
194,4978,1
195,8999,4
195,480635,4.5
195,2117,3.5
195,146227,1
195,890896,3.5
195,113747,1.5
195,1081662,2.5
195,114150,0.5
196,485432,2
196,513568,4
196,448491,2
196,209738,1.5
196,59296,4
196,114760,3.5
196,417537,0.5
196,307527,5
196,657559,0.5
196,455108,4
196,21583,2
196,770684,5
196,575776,1
197,687933,1
197,346672,4.5
197,452521,5
197,554022,3.5
197,507322,4
197,871434,5
197,606457,2
197,899209,3.5
197,523638,5
197,450103,1.5
197,287352,2.5
197,635731,1.5
197,13177,2
197,565591,2.5
197,1079405,1
197,449443,3.5
197,1442243,0.5
197,1168496,1.5
197,7978,0.5
197,129533,2
198,636276,3.5
198,396262,3.5
198,7347,4.5
198,490003,4
198,802372,3
198,76842,3
198,433300,2.5
198,885110,1.5
198,637963,2
198,49519,4
199,1150436,2
199,1375530,3.5
199,407436,0.5
199,51162,2
199,540842,5
199,858485,2
199,264644,3.5
199,814505,3
199,294272,4
199,1064880,2.5
199,253307,3.5
199,401164,3.5
199,402455,4
199,637112,4.5
199,876716,2
199,13090,0.5
200,13398,3.5
200,336960,3
200,484247,4.5
200,471014,5
200,481848,2
200,876104,2.5
200,757531,3
200,1237031,2
200,482650,5
200,33221,0.5
200,559907,4
200,506826,1
200,246127,3
200,476055,5
200,281650,3.5
200,62008,4.5
200,15969,3
200,2800,3.5
200,433356,0.5
201,890896,4
201,647250,1
201,12155,2
201,587806,3.5
201,74534,2.5
201,838484,1
201,70703,0.5
201,286554,0.5
201,49958,3
201,228326,4
201,940417,5
201,898713,0.5
201,17345,3
201,682,1
202,2193,4.5
202,431491,1
202,676410,0.5
202,323517,5
202,594718,4.5
202,334069,0.5
202,258019,0.5
202,464254,2
202,553882,1.5
202,756,5
202,356500,2.5
202,769749,0.5
202,76421,0.5
202,679796,4
202,378080,1.5
202,80787,4
202,874124,2
202,13652,5
202,344870,4.5
202,541134,1.5
203,458478,3
203,512263,2
203,672508,5
203,41201,1.5
203,778256,2.5
204,429,3.5
204,965305,4.5
204,41592,3
204,52820,3.5
204,8771,3
204,128779,0.5
204,5718,1.5
204,743219,3
204,517581,2.5
204,489288,2.5
204,11910,2.5
204,127862,4
205,664297,4
205,457703,5
205,399372,3.5
205,45378,1
205,101852,1
205,476195,1
205,470819,2.5
205,567681,3
206,47358,4.5
206,663866,3.5
206,369885,4.5
207,521656,4
207,627725,3
207,507654,1
207,1086171,2.5
207,533930,3
207,33789,1.5
207,682,5
208,411990,3.5
208,298091,5
208,521656,2.5
208,619979,0.5
208,709247,3
208,1146409,4
208,574241,5
208,544756,3
208,481084,1
208,959959,3.5
208,773,3
208,857756,3
209,260001,0.5
209,376570,5
209,199736,3
210,508101,4
210,228973,3.5
210,25041,5
210,393559,2.5
211,179159,2
211,193502,0.5
211,340022,2.5
212,375154,5
212,47218,2
212,105,3.5
212,753242,1.5
212,75861,1.5
212,45054,2.5
212,1115771,0.5
212,812025,2.5
212,218778,1.5
212,692436,2
212,645576,5
212,3293,3
213,510104,4
213,298165,0.5
213,8587,5
213,693113,3.5
213,419704,4
213,805682,0.5
213,1593,1
213,1063707,2.5
213,371913,3.5
213,585236,2
213,5595,2
214,1181623,0.5
214,38225,4.5
214,986159,4.5
214,74994,1
214,270700,4.5
214,296096,4
214,50619,3.5
214,615777,3
214,1306631,2
214,604578,1
214,863747,4.5
214,12113,1
214,654954,2.5
214,161822,3
214,286176,0.5
214,585083,2
214,475888,3
214,1039097,3.5
214,900159,4.5
215,1181518,0.5
215,23764,1
215,94047,2
215,809616,0.5
216,64325,4.5
216,63310,1
216,717501,3
216,339405,4
216,32868,0.5
216,373072,5
216,7870,0.5
216,564441,1
216,47658,3.5
216,471939,4
216,31867,3
216,24150,2.5
217,779783,3
217,800674,3
217,41144,2.5
217,307527,3
217,329440,2
217,35169,1
217,1028548,1
217,56780,4
217,11148,4
217,5,1
218,521622,4.5
218,67785,2.5
218,344855,4.5
218,280552,0.5
218,646389,5
218,14118,3
218,620705,1.5
218,501251,1.5
218,18164,3.5
218,408105,2
219,67273,1
219,85579,4
219,191714,1.5
219,330027,3
219,378064,3
219,681986,5
219,596693,0.5
220,500355,3.5
220,342169,4
220,289923,0.5
220,874193,4
221,802217,5
221,245435,0.5
221,9030,4
221,825,2.5
221,527095,1.5
221,1441187,4
221,254128,0.5
221,37813,4.5
221,188282,0.5
221,81005,1.5
221,302699,2
222,728096,3.5
222,54803,4
222,522441,1.5
222,42918,4.5
222,340102,2
222,10053,4.5
222,282659,1.5
222,157832,5
222,570279,1
222,381719,3
222,1078743,5
222,1089730,3
222,50348,5
222,559176,3.5
222,7461,2.5
222,586791,4
222,607,4
222,254194,4
222,664469,5
222,50321,1
223,586791,4
223,785538,4
223,290380,2
223,19724,4.5
223,173056,3.5
223,445571,4
223,54138,2
223,823425,4
223,957304,2.5
223,591273,2
223,42296,1.5
223,315162,2
223,1077280,0.5
223,39691,4
223,812204,2.5
223,844,0.5
223,455842,2
223,670730,2
223,198287,2.5
223,14784,2
224,11161,3
224,880100,2
224,138977,5
224,335796,5
224,157843,1.5
224,790196,3
224,440038,1.5
224,384641,4
224,749004,2
224,653579,2.5
224,750638,2.5
224,879650,2
224,50984,2
224,1127690,1.5
225,143146,4.5
225,803404,1
225,348819,1
225,582014,2.5
225,54684,4.5
225,12556,3.5
225,51828,3.5
226,188281,2
226,1018754,3
226,244562,3.5
226,396395,2
226,104329,2
226,297865,2
227,495151,1.5
227,467192,2.5
227,399174,0.5
227,937097,5
227,366696,1.5
227,336016,2
227,434775,0.5
227,460962,4
228,4538,1.5
228,455974,5
228,718416,1.5
228,629607,2
228,977559,0.5
228,713703,3
228,912371,5
228,546898,3.5
228,356842,0.5
228,527382,3
228,11559,2
228,1172040,4
229,809970,1
229,294861,0.5
229,821390,2
229,318279,1.5
229,370662,3
229,429918,5
229,532645,3.5
229,338970,3
229,421601,5
229,361596,1.5
229,555377,5
229,399725,4.5
229,227366,0.5
229,688258,2.5
229,209112,5
229,510494,1
229,933721,2
229,579504,1
229,180943,1.5
229,590372,0.5
230,21991,4
230,205321,4.5
230,12146,3.5
230,439359,4.5
230,241239,3
230,860760,2.5
230,432969,1.5
230,313108,0.5
230,1485,3
230,51878,1.5
230,405932,1.5
230,1128840,3.5
230,832199,3.5
231,892199,3
231,25855,2
231,57517,1
231,309920,4.5
231,2787,5
231,292108,4.5
231,439517,2.5
231,922281,0.5
231,668482,0.5
231,766707,2
231,127885,3.5
231,59435,4.5
232,686920,5
232,258230,3
232,970578,1.5
232,636494,2
232,446132,3.5
232,1128792,3
232,641097,3
232,18189,3
232,244566,4.5
232,461844,3
232,109520,3.5
232,38087,2.5
232,743141,3.5
232,872671,1
232,877513,4
232,7345,4
232,947549,4.5
233,40123,2.5
233,199736,0.5
233,14634,2
233,177566,3
233,65218,1
233,223702,1
233,218778,1.5
233,4978,3.5
233,554022,4.5
233,622977,1.5
234,7326,4.5
234,959130,4.5
234,183011,2.5
234,863747,1
234,1146258,2
234,127862,2
235,594689,1
235,676547,1
235,531499,4.5
235,399623,1.5
235,791177,1.5
235,34637,4
235,896246,1.5
235,449758,2.5
235,596702,1
235,57212,4.5
235,29538,3.5
235,1094605,2
235,1115091,4.5
235,257245,4
235,61980,2.5
235,10020,2.5
235,55694,2.5
235,604796,3
235,271706,2.5
236,479119,1.5
236,416160,0.5
236,348089,4
236,13150,5
236,64690,1.5
236,132583,2
236,361149,3.5
236,41283,0.5
236,138941,4
236,503125,0.5
236,4516,1.5
237,76489,5
237,617502,1
237,37724,3.5
237,8270,0.5
237,192822,4.5
237,522927,3.5
237,869,4
237,59468,5
237,21355,1
237,11395,2.5
237,610359,3
237,47964,2
237,64635,1.5
237,315055,2
238,19724,1.5
238,1041446,3.5
238,335897,4.5
239,596980,0.5
239,329865,4.5
239,1378044,0.5
239,1045789,4
239,41216,5
239,485102,4
239,834,5
239,300403,5
239,33774,1
239,42918,0.5
239,43593,4
239,228973,0.5
239,248736,3
239,22824,5
239,354912,2.5
239,9070,5
239,169813,1.5
239,133528,3.5
239,378236,4.5
240,342165,2.5
240,440597,5
240,1143427,3.5
240,929464,4
240,681461,3.5
241,1128792,2
241,84185,1.5
241,84092,1.5
241,1144678,3.5
242,37414,0.5
242,73861,4.5
242,229972,3.5
242,566805,4.5
242,1073708,4.5
243,373807,1
243,466169,3.5
243,180147,2
243,378373,4.5
243,959313,5
243,546726,1.5
243,47292,3
243,138843,2.5
243,28089,5
243,38810,4
243,77174,2.5
243,536437,0.5
244,301372,3.5
244,454650,1
244,34813,0.5
244,667538,1
244,84565,3.5
244,804251,0.5
244,635849,3
244,634541,3.5
244,345887,1.5
245,13373,2
245,225745,0.5
245,965305,0.5
245,903948,3
245,324562,2.5
245,662237,4.5
246,302596,3
246,863946,4
246,703145,2.5
246,138832,0.5
246,6973,5
246,384756,0.5
247,12620,2
247,289222,5
247,448446,0.5
247,1620,3.5
247,553512,5
247,188198,4
247,425373,3
247,739413,4
247,560527,4.5
247,176124,1.5
247,649409,4
247,228326,0.5
247,84175,4
247,436270,1
247,449574,1.5
247,8359,2.5
247,10192,4.5
247,508947,5
248,267848,3
248,477589,1
248,637053,5
248,424694,0.5
248,469215,4
248,479967,3.5
248,265923,0.5
248,607714,2
248,347123,1
248,342521,0.5
249,1147542,4.5
249,326425,1.5
249,50938,1
249,25983,4.5
249,2074,1.5
249,321697,5
249,16726,3.5
249,848587,3
249,48411,2.5
249,139254,1
250,168,3.5
250,17927,4.5
250,487297,0.5
250,8078,3
250,445040,4.5
250,526973,1.5
250,1028539,4
250,507752,2
250,230724,3
250,440762,2.5
250,11420,5
250,411300,3
251,487558,5
251,458027,0.5
251,178809,2
251,433810,5
251,1949,4.5
251,1034065,3.5
252,9663,3.5
252,98162,1
252,464593,2
252,172807,0.5
252,56604,3
252,117915,5
252,10315,4.5
252,355177,3.5
252,626872,5
252,387773,1
252,425864,1.5
252,33409,3.5
253,489928,4.5
253,364690,4
253,345942,4
253,278706,1
253,489931,2
253,523366,2
254,294289,1.5
254,1463583,3
254,465155,1
254,8078,3.5
254,157305,4
254,882338,5
255,17031,0.5
255,15125,3
255,539827,3
255,456740,0.5
255,1062513,4
255,363977,0.5
256,2300,3.5
256,1152976,0.5
256,525705,0.5
256,261249,2
257,415842,4.5
257,336313,2
257,101724,3
257,480105,3
257,60420,5
257,376867,1.5
257,778432,5
257,30548,0.5
257,267999,4
257,1075971,1
257,220268,0.5
257,347660,2.5
257,158999,4.5
257,503346,5
257,338647,1.5
257,9613,3
258,376311,4.5
258,40989,1
258,454294,4.5
258,16991,5
258,283587,2
258,611805,2
258,283150,1
258,261411,3.5
258,416673,5
258,233935,4
258,523849,5
258,393834,4
258,1055531,3.5
258,188301,5
258,12540,1.5
258,596702,3.5
259,210736,3
259,266639,2.5
259,363977,5
259,614625,2
259,301728,5
260,230453,2
260,410694,4
260,54318,2.5
260,36801,1.5
261,58231,2
261,799555,5
261,568563,2.5
261,39563,4
261,462693,3.5
261,370662,2
261,601643,2
261,345938,4.5
261,1715,0.5
261,46420,4
261,1294921,2.5
261,1019486,2
262,159037,4
262,479581,4
262,675476,3.5
262,320146,4
262,505418,1.5
262,509730,3.5
262,1353242,4
262,10948,4
262,515466,1.5
262,17028,1
262,825,4
262,64689,1.5
262,8359,4.5
262,138827,0.5
262,1041446,3
263,257088,2.5
263,663712,5
263,719106,5
263,437518,4.5
263,44972,1.5
263,314365,4
263,911154,0.5
263,307527,2
263,435841,3
263,127517,2
263,438446,1
263,364540,3
264,776527,4.5
264,273187,4
264,117915,2
264,32932,5
264,977223,1
264,478528,3.5
264,13785,2
264,67911,1
264,617476,5
264,505163,2
264,752589,4
264,1273,0.5
265,454585,3
265,929170,2
265,41654,1.5
265,603,1.5
265,920912,4
265,12140,4
265,482373,2
265,1696,2.5
266,239845,5
266,514501,0.5
266,447224,0.5
266,1485,4.5
266,442788,2
266,421619,0.5
266,339065,3.5
266,16614,1
266,372058,2.5
266,487674,2.5
266,481611,3.5
266,800425,0.5
266,430214,5
266,58612,2
266,829557,0.5
266,4441,2.5
267,10539,1
267,839727,2
267,11024,4
267,117102,0.5
267,280560,5
267,531428,3
267,1030268,3
267,369545,1.5
267,92472,4.5
267,67892,0.5
267,635100,4.5
267,509783,3
267,399725,2
267,647325,3
267,132232,1
267,461773,2
268,323272,4
268,391617,0.5
268,595586,3
268,10503,3.5
268,1016084,3
268,1139597,0.5
268,371958,0.5
268,55244,4.5
268,559176,3
268,833149,1
268,11386,2
268,492611,3
269,805367,1
269,9391,5
269,5,0.5
269,335795,2
269,38167,4.5
269,38358,5
269,8676,2.5
269,36738,3.5
269,627,3.5
269,871434,0.5
269,168672,2
269,198287,2.5
269,484133,2.5
269,868,4.5
269,290512,1
269,715123,1
269,1073226,5
269,102651,4.5
269,290067,2.5
270,523853,4.5
270,880100,2
270,480432,2
270,866346,0.5
270,297160,1
270,739603,1
270,501624,3.5
270,1369,2
270,506353,2
270,20529,3.5
270,539892,3.5
270,182,2.5
270,9464,3
270,53182,3.5
271,11559,3
271,615665,3
271,451048,3
271,242095,4
271,1430,4
271,50087,5
272,258216,5
272,451,2
272,484449,0.5
272,432969,2
272,523931,1
272,527774,4.5
272,322470,3
272,345,4
272,297270,1.5
272,328601,2.5
272,376453,2
272,664416,2
272,12497,1
272,591634,3
272,253414,0.5
272,63497,2.5
273,581389,5
273,920429,1
273,365995,3
273,431491,2
273,796353,1
273,1729,3.5
273,1091357,4
273,3537,5
273,255432,1.5
274,522627,3.5
274,884605,1.5
274,33582,3.5
274,303854,1.5
274,180299,5
274,2759,1.5
274,17979,5
274,121856,0.5
274,9334,3
274,139828,4.5
274,284200,5
274,83860,2.5
274,61980,2.5
274,774099,0.5
274,88905,0.5
274,368940,3.5
274,428948,3.5
274,520270,0.5
275,654871,1
275,571384,4.5
275,438689,0.5
275,487242,3
275,9701,4.5
275,659400,4
275,760747,4
275,23996,2.5
276,1158922,4
276,474764,0.5
276,567690,2.5
276,1076493,5
276,504486,5
277,345923,4
277,10192,5
277,448764,1
277,974213,4.5
277,79464,1.5
277,558633,4.5
277,835362,2
277,807196,1.5
277,9319,1.5
277,441146,3.5
277,451751,4
277,509,1
277,13364,1
277,207932,1
277,22074,2.5
277,461638,2
278,575728,0.5
278,301348,4.5
278,5125,1
278,369972,1
278,45756,0.5
278,32019,3.5
278,60089,3
279,535581,3.5
279,534594,2
279,356298,5
279,318846,1
279,457685,1
279,39848,3
279,84140,3.5
279,341689,0.5
279,565591,1
279,1024521,4.5
280,744,0.5
280,935903,0.5
280,702471,1
280,23169,0.5
280,681187,3
280,374052,4
280,802219,1.5
280,15648,2
280,363992,4.5
280,6312,2.5
280,810873,1
280,399894,2
280,220289,4
280,159937,3
280,965010,3
280,429174,2
280,400041,2.5
281,436104,2.5
281,508943,5
281,136553,4.5
281,13668,2.5
281,994740,2
281,116248,2
281,283587,5
281,43074,0.5
281,514999,4.5
281,895783,2
281,242582,4
281,284536,2
281,180943,5
281,1475030,1
281,884605,2
281,171372,0.5
281,79896,4.5
281,908397,2.5
281,25983,4
281,310725,2.5
282,463272,4.5
282,491472,5
282,395938,5
282,64690,0.5
282,149297,3.5
282,34851,2
282,993381,3.5
282,7278,4
282,493922,0.5
282,5761,3.5
282,947256,4.5
283,231385,1.5
283,370689,0.5
283,1367,1
283,133131,3
283,676547,0.5
283,481215,4.5
283,80830,1.5
283,295144,1.5
283,65034,2
283,1127138,3.5
283,18189,4
283,595502,4
283,769749,5
283,934433,2
283,2270,3
283,593910,4
283,335933,0.5
283,253307,2.5
283,1049398,1.5
283,493922,5
284,424249,3.5
284,364410,5
284,610253,2
284,931034,5
284,173454,2.5
284,49797,2
284,7870,4
284,765846,2
284,22074,4
284,48243,1.5
284,489,1
284,8923,1
284,934384,4
284,533972,2
284,567691,4
284,25784,1.5
284,68308,4
284,553600,3.5
284,25142,4
285,291006,1.5
285,759637,4.5
285,22824,3.5
286,91078,4
286,15767,3
286,411143,5
286,42324,2
286,599281,3
286,655738,4.5
286,82700,2.5
286,82994,2.5
286,2359,1.5
286,465914,3.5
286,486832,3
286,134738,5
286,364690,2
286,667869,5
286,449253,1.5
286,502425,4.5
286,6933,5
286,748670,3
286,203374,5
287,76757,2
287,212162,1
287,844788,3.5
287,458253,3
287,462919,4
287,212470,3.5
287,653753,4
287,428684,3
287,340022,2
287,735727,4
287,412656,5
287,2080,2.5
287,575730,1
287,639959,2.5
287,581392,4
287,13015,4
287,24436,4.5
288,399174,4
288,958006,1.5
288,74994,4.5
288,108726,1.5
288,506072,5
288,74725,0.5
288,40819,4
288,575813,2.5
288,640421,1.5
288,3594,3.5
288,739413,1
288,1134560,5
288,238010,1.5
288,19186,4
288,930619,4
288,959959,0.5
288,3021,3.5
288,622855,1.5
288,36328,4.5
288,55931,5
289,8469,1.5
289,378361,2.5
289,407887,1
289,97434,0.5
289,994143,4.5
289,384641,4
289,643866,1
289,272,0.5
289,476968,3.5
289,353419,1.5
289,510498,5
289,40623,3
289,58151,5
289,341013,0.5
289,82927,0.5
289,45243,4.5
290,567220,0.5
290,441130,2.5
290,287050,0.5
290,517769,3
290,763165,4
290,10016,2
290,100272,2
291,444531,4.5
291,105864,2.5
291,139828,3.5
291,45756,1.5
291,523849,4.5
291,635891,5
291,378107,4.5
291,539765,2
291,54440,1.5
291,1273,0.5
291,262848,1.5
292,681924,3
292,359107,1
292,4922,1.5
293,333377,3
293,251516,3.5
293,289923,1
293,461103,1
293,1045789,1.5
293,533642,2.5
293,523726,1
293,301566,2
293,1085226,4.5
293,503919,0.5
293,373807,3
293,809616,2.5
294,565255,1.5
294,893712,2
294,27578,2
294,574546,5
294,510653,3.5
294,12144,4.5
294,308032,3.5
294,8909,2.5
294,277687,3
294,10483,2
294,447685,4.5
294,22954,3.5
294,201132,4
294,22894,2.5
294,339987,3.5
294,24150,1.5
294,189,2.5
294,497916,4.5
294,692880,2.5
294,9464,2
295,489428,3
295,142573,4.5
295,601452,3.5
296,80467,3
296,9339,5
296,2667,1
296,159770,4.5
296,376088,4.5
296,199570,4
296,758330,1.5
296,719256,4.5
296,367215,0.5
296,79640,4
296,559,2
296,124623,1
296,1294083,0.5
296,223680,1
296,51540,3
297,1930,0.5
297,77117,4.5
297,333371,0.5
297,19506,5
297,1892,1.5
297,228489,1
297,461218,3.5
297,822300,5
297,295709,1.5
297,662072,5
297,283445,2
297,5353,4
297,356298,0.5
297,419546,4
297,445059,1.5
298,396774,3
298,10229,1.5
298,197149,2.5
298,881,4
298,124905,3.5
298,9739,4
298,9400,3
298,389301,4
298,119206,2.5
298,506951,5
298,607231,2.5
298,1474271,2
298,449563,3
298,97638,2.5
298,543050,2.5
298,19724,5
299,947549,1
299,854765,1.5
299,839727,5
299,489932,4.5
299,9693,2
299,370097,2
299,686002,3.5
299,8349,0.5
299,343674,1.5
299,432626,5
299,38055,4.5
299,328662,5
299,412094,5
299,829920,0.5
299,239845,2.5
299,521007,1
299,38305,5
299,261249,4
299,442062,4.5
299,467660,1.5
300,12724,2
300,4512,4
300,474227,4.5
300,424694,1.5
300,596695,1.5
300,448491,5
300,777701,0.5
300,42888,5
300,766003,2
300,877957,4.5
301,459037,0.5
301,727705,4
301,653610,3
301,282069,3.5
301,523638,5
301,1126083,3.5
301,38322,3
301,127843,3
301,898308,0.5
301,137106,3
301,555117,0.5
301,353486,3
301,389015,3
301,530157,4
301,39863,1.5
301,161822,3.5
301,76758,2
301,804150,4.5
301,1028176,4
302,421619,3
302,564898,1.5
302,167956,1
302,974477,2
302,805058,2.5
302,1462438,2.5
302,470677,0.5
302,444595,3.5
302,777836,2
302,475345,4
302,582185,0.5
302,377475,4.5
302,250651,2.5
302,514237,4.5
302,55341,4
302,21525,3
303,624147,4
303,866660,3.5
303,1033931,3.5
303,8922,0.5
303,532870,4.5
303,590575,1.5
303,436552,0.5
303,230453,0.5
303,25041,0.5
303,365083,3
303,625776,3.5
303,37645,3
303,33221,3
304,113323,3
304,274855,1
304,2759,4
304,372711,2.5
304,255091,5
304,13,2
304,381015,2
304,291535,3
304,408296,2
304,485903,4.5
304,587562,1
304,425505,0.5
304,109099,2
